115.6 50048.9 604.254
115.8 50021.9 605.71
116 49994.5 607.164
116.2 49966.7 608.617
116.4 49938.5 610.07
116.6 49909.9 611.521
116.8 49880.9 612.972
117 49851.5 614.422
117.2 49821.7 615.872
117.4 49791.6 617.32
117.6 49761 618.768
117.8 49730.1 620.214
118 49698.7 621.66
118.2 49667 623.104
118.4 49634.9 624.548
118.6 49602.3 625.991
118.8 49569.4 627.433
119 49536.1 628.874
119.2 49502.4 630.314
119.4 49468.3 631.753
119.6 49433.8 633.191
119.8 49399 634.628
120 49363.7 636.064
120.2 49328 637.499
120.4 49292 638.933
120.6 49255.5 640.366
120.8 49218.7 641.797
121 49181.5 643.228
121.2 49143.8 644.658
121.4 49105.8 646.086
121.6 49067.4 647.514
121.8 49028.6 648.94
122 48989.4 650.365
122.2 48949.8 651.789
122.4 48909.9 653.212
122.6 48869.5 654.634
122.8 48828.7 656.054
123 48787.6 657.473
123.2 48746 658.892
123.4 48704.1 660.308
123.6 48661.8 661.724
123.8 48619 663.139
124 48575.9 664.552
124.2 48532.4 665.964
124.4 48488.5 667.374
124.6 48444.2 668.784
124.8 48399.5 670.192
125 48354.4 671.598
125.2 48309 673.004
125.4 48263.1 674.408
125.6 48216.8 675.811
125.8 48170.2 677.212
126 48123.2 678.612
126.2 48075.7 680.011
126.4 48027.9 681.408
126.6 47979.7 682.804
126.8 47931.1 684.199
127 47882.1 685.592
127.2 47832.7 686.984
127.4 47782.9 688.374
127.6 47732.7 689.763
127.8 47682.1 691.15
128 47631.2 692.536
128.2 47579.8 693.92
128.4 47528.1 695.303
128.6 47475.9 696.684
128.8 47423.4 698.064
129 47370.5 699.442
129.2 47317.2 700.819
129.4 47263.4 702.194
129.6 47209.3 703.568
129.8 47154.8 704.94
130 47100 706.31
130.2 47044.7 707.679
130.4 46989 709.047
130.6 46933 710.412
130.8 46876.5 711.776
131 46819.6 713.139
131.2 46762.4 714.499
131.4 46704.8 715.858
131.6 46646.8 717.216
131.8 46588.3 718.571
132 46529.5 719.925
132.2 46470.3 721.277
132.4 46410.7 722.628
132.6 46350.8 723.977
132.8 46290.4 725.324
133 46229.6 726.669
133.2 46168.5 728.012
133.4 46106.9 729.354
133.6 46045 730.694
133.8 45982.6 732.032
134 45919.9 733.368
134.2 45856.8 734.703
134.4 45793.3 736.035
134.6 45729.3 737.366
134.8 45665 738.695
135 45600.4 740.022
135.2 45535.3 741.347
135.4 45469.8 742.671
135.6 45403.9 743.992
135.8 45337.7 745.311
136 45271 746.629
136.2 45204 747.944
136.4 45136.5 749.258
136.6 45068.7 750.57
136.8 45000.5 751.879
137 44931.9 753.187
137.2 44862.9 754.493
137.4 44793.5 755.796
137.6 44723.7 757.098
137.8 44653.5 758.397
138 44582.9 759.695
138.2 44512 760.99
138.4 44440.6 762.284
138.6 44368.9 763.575
138.8 44296.7 764.864
139 44224.2 766.152
139.2 44151.3 767.437
139.4 44078 768.72
139.6 44004.3 770
139.8 43930.1 771.279
140 43855.7 772.555
140.2 43780.8 773.83
140.4 43705.5 775.102
140.6 43629.8 776.372
140.8 43553.8 777.639
141 43477.3 778.905
141.2 43400.4 780.168
141.4 43323.2 781.429
141.6 43245.6 782.688
141.8 43167.5 783.944
142 43089.1 785.199
142.2 43010.3 786.451
142.4 42931.1 787.7
142.6 42851.5 788.948
142.8 42771.5 790.193
143 42691.2 791.435
143.2 42610.4 792.676
143.4 42529.2 793.914
143.6 42447.7 795.149
143.8 42365.7 796.383
144 42283.4 797.613
144.2 42200.6 798.842
144.4 42117.5 800.068
144.6 42034 801.291
144.8 41950.1 802.513
145 41865.8 803.731
145.2 41781.1 804.948
145.4 41696 806.162
145.6 41610.5 807.373
145.8 41524.6 808.582
146 41438.4 809.788
146.2 41351.7 810.992
146.4 41264.7 812.193
146.6 41177.2 813.392
146.8 41089.4 814.588
147 41001.1 815.782
147.2 40912.5 816.973
147.4 40823.5 818.161
147.6 40734.1 819.347
147.8 40644.3 820.53
148 40554.1 821.711
148.2 40463.5 822.889
148.4 40372.5 824.065
148.6 40281.2 825.237
148.8 40189.4 826.407
149 40097.2 827.575
149.2 40004.7 828.739
149.4 39911.7 829.901
149.6 39818.4 831.061
149.8 39724.7 832.217
150 39630.5 833.371
150.2 39536 834.522
150.4 39441.1 835.671
150.6 39345.8 836.816
150.8 39250.1 837.959
151 39154 839.099
151.2 39057.6 840.236
151.4 38960.7 841.371
151.6 38863.4 842.502
151.8 38765.8 843.631
152 38667.7 844.757
152.2 38569.3 845.88
152.4 38470.4 847
152.6 38371.2 848.117
152.8 38271.6 849.231
153 38171.5 850.343
153.2 38071.1 851.451
153.4 37970.3 852.557
153.6 37869.1 853.66
153.8 37767.5 854.759
154 37665.6 855.856
154.2 37563.2 856.95
154.4 37460.4 858.041
154.6 37357.3 859.129
154.8 37253.7 860.213
155 37149.7 861.295
155.2 37045.4 862.374
155.4 36940.7 863.45
155.6 36835.5 864.522
155.8 36730 865.592
156 36624.1 866.658
156.2 36517.8 867.722
156.4 36411.1 868.782
156.6 36304 869.839
156.8 36196.5 870.893
157 36088.6 871.944
157.2 35980.3 872.992
157.4 35871.7 874.036
157.6 35762.6 875.078
157.8 35653.2 876.116
158 35543.3 877.151
158.2 35433.1 878.183
158.4 35322.4 879.212
158.6 35211.4 880.237
158.8 35100 881.259
159 34988.2 882.278
159.2 34876 883.294
159.4 34763.4 884.306
159.6 34650.4 885.316
159.8 34537 886.321
160 34423.2 887.324
160.2 34309 888.323
160.4 34194.5 889.319
160.6 34079.5 890.312
160.8 33964.1 891.301
161 33848.4 892.287
161.2 33732.3 893.269
161.4 33615.7 894.248
161.6 33498.8 895.224
161.8 33381.5 896.196
162 33263.8 897.165
162.2 33145.7 898.13
162.4 33027.2 899.092
162.6 32908.3 900.051
162.8 32789 901.006
163 32669.3 901.958
163.2 32549.3 902.906
163.4 32428.8 903.85
163.6 32307.9 904.791
163.8 32186.7 905.729
164 32065.1 906.663
164.2 31943 907.593
164.4 31820.6 908.52
164.6 31697.8 909.444
164.8 31574.6 910.364
165 31451 911.28
165.2 31327 912.192
165.4 31202.6 913.101
165.6 31077.8 914.007
165.8 30952.6 914.909
166 30827.1 915.807
166.2 30701.1 916.701
166.4 30574.8 917.592
166.6 30448 918.479
166.8 30320.9 919.362
167 30193.4 920.242
167.2 30065.4 921.118
167.4 29937.1 921.99
167.6 29808.4 922.859
167.8 29679.3 923.724
168 29549.9 924.585
168.2 29420 925.442
168.4 29289.7 926.296
168.6 29159.1 927.145
168.8 29028 927.991
169 28896.6 928.833
169.2 28764.7 929.672
